%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82384.628,301.162,0.953,14.872,105.395,84.146,-1023.834,-1020.336,-1019.412,-1017.941,-1018.345,-1021.291,-1023.269,-1022.814,-1020.600,-1019.105,-1015.924,-1023.219,0.209,-1017.813,-1018.623,-1021.718,-9.156,-544.798,-289.718,14.557,178.156,-55.959
82388.659,301.164,0.953,14.878,105.474,84.146,-1024.050,-1020.336,-1018.985,-1019.191,-1017.806,-1021.290,-1023.375,-1022.707,-1020.154,-1017.440,-1016.451,-1023.007,0.314,-1017.605,-1019.243,-1021.493,-9.135,-544.798,-289.718,14.557,178.173,-55.959
82392.690,301.164,0.953,14.877,105.474,84.307,-1023.403,-1020.558,-1018.665,-1018.462,-1018.237,-1020.979,-1022.842,-1022.600,-1020.154,-1017.648,-1016.030,-1023.219,-0.105,-1017.605,-1019.657,-1021.606,-9.135,-544.798,-289.718,14.557,178.173,-55.980
82388.659,301.164,0.953,14.872,105.395,83.986,-1023.511,-1020.670,-1018.665,-1018.358,-1018.021,-1022.222,-1022.949,-1022.495,-1021.045,-1018.273,-1015.924,-1022.901,-0.105,-1017.709,-1018.726,-1022.280,-9.145,-544.798,-289.718,14.557,178.156,-55.959
82392.690,301.164,0.953,14.872,105.395,84.307,-1024.050,-1020.558,-1019.412,-1018.358,-1017.914,-1021.082,-1023.375,-1022.709,-1020.265,-1018.585,-1015.819,-1023.113,0.419,-1017.292,-1019.554,-1021.606,-9.156,-544.798,-289.718,14.557,178.156,-55.939
82384.628,301.165,0.953,14.872,105.395,84.146,-1024.158,-1020.558,-1018.558,-1018.774,-1017.374,-1021.911,-1022.949,-1023.029,-1020.711,-1017.752,-1016.556,-1022.795,-0.209,-1017.083,-1018.933,-1021.044,-9.145,-544.798,-289.718,14.557,178.140,-55.949
82388.659,301.165,0.953,14.872,105.395,84.467,-1023.187,-1021.337,-1019.092,-1018.566,-1018.237,-1021.082,-1022.949,-1022.495,-1020.711,-1017.648,-1016.030,-1024.386,0.733,-1017.083,-1019.554,-1021.044,-9.135,-544.798,-289.718,14.557,178.156,-55.959
82392.690,301.164,0.953,14.877,105.474,84.307,-1024.050,-1020.558,-1020.052,-1018.983,-1017.806,-1022.326,-1023.482,-1022.175,-1019.819,-1017.857,-1015.819,-1023.113,-0.314,-1017.500,-1019.347,-1022.393,-9.125,-544.798,-289.718,14.557,178.140,-55.970
82388.659,301.165,0.953,14.878,105.474,83.986,-1023.403,-1020.002,-1019.199,-1018.462,-1017.698,-1021.600,-1023.588,-1022.281,-1020.934,-1018.377,-1016.240,-1023.007,0.524,-1018.126,-1019.451,-1021.493,-9.156,-544.798,-289.718,14.557,178.156,-55.959
82396.722,301.165,0.953,14.883,105.553,84.307,-1024.590,-1020.781,-1018.665,-1018.462,-1017.806,-1021.600,-1022.736,-1022.922,-1019.819,-1017.648,-1016.135,-1022.901,0.524,-1017.187,-1019.347,-1021.381,-9.135,-544.798,-289.718,14.557,178.173,-55.939
82384.628,301.165,0.953,14.884,105.553,84.146,-1023.187,-1021.337,-1018.665,-1018.358,-1017.914,-1021.393,-1022.629,-1021.961,-1020.488,-1018.065,-1015.924,-1023.643,0.000,-1017.187,-1019.140,-1021.606,-9.145,-544.798,-289.718,14.557,178.140,-55.959
82380.596,301.167,0.953,14.878,105.474,84.467,-1023.295,-1020.336,-1019.199,-1018.566,-1017.482,-1022.326,-1022.949,-1022.281,-1019.597,-1018.273,-1016.030,-1022.901,-0.418,-1016.770,-1019.140,-1021.495,-9.145,-544.798,-289.718,14.557,178.140,-55.959
82388.659,301.167,0.953,14.894,105.711,84.146,-1024.425,-1020.447,-1018.558,-1018.358,-1017.482,-1021.186,-1023.482,-1022.922,-1020.377,-1017.857,-1015.924,-1023.007,0.628,-1017.813,-1018.623,-1021.495,-9.125,-544.798,-289.718,14.557,178.189,-55.959
82384.628,301.167,0.953,14.889,105.632,84.307,-1024.101,-1020.224,-1018.665,-1018.462,-1017.698,-1021.186,-1022.842,-1023.136,-1019.819,-1017.857,-1015.819,-1022.689,0.209,-1016.874,-1019.243,-1020.933,-9.135,-544.798,-289.718,14.557,178.173,-55.959
82388.659,301.165,0.953,14.878,105.474,83.986,-1023.778,-1021.337,-1018.879,-1018.254,-1017.698,-1021.393,-1022.309,-1021.747,-1020.934,-1017.857,-1015.398,-1023.431,0.628,-1016.979,-1019.140,-1021.382,-9.156,-544.798,-289.718,14.557,178.173,-55.959
82380.596,301.169,0.953,14.890,105.632,84.947,-1024.209,-1019.891,-1019.519,-1018.670,-1017.590,-1021.290,-1023.269,-1022.495,-1019.708,-1018.065,-1015.398,-1023.219,-0.209,-1017.709,-1019.140,-1021.382,-9.145,-544.798,-289.718,14.557,178.124,-55.959
82388.659,301.167,0.953,14.878,105.474,84.627,-1023.346,-1020.670,-1018.879,-1018.774,-1018.128,-1021.600,-1023.588,-1022.068,-1020.265,-1017.961,-1016.662,-1023.431,0.628,-1018.231,-1019.243,-1021.495,-9.125,-544.798,-289.718,14.557,178.173,-55.980
82384.628,301.164,0.953,14.889,105.632,84.467,-1023.562,-1020.892,-1019.199,-1018.358,-1018.343,-1021.704,-1022.842,-1023.136,-1021.045,-1017.544,-1016.135,-1023.113,0.209,-1017.605,-1019.657,-1022.057,-9.145,-544.798,-289.718,14.557,178.173,-55.970
82384.628,301.169,0.953,14.889,105.632,84.467,-1023.022,-1021.337,-1019.199,-1018.462,-1017.697,-1021.497,-1022.844,-1022.175,-1021.045,-1018.169,-1015.714,-1022.795,0.000,-1017.187,-1019.036,-1021.944,-9.135,-544.798,-289.718,14.557,178.156,-55.970
82388.659,301.170,0.953,14.894,105.711,84.787,-1023.562,-1020.224,-1019.519,-1018.879,-1017.697,-1021.393,-1023.377,-1022.066,-1020.265,-1018.585,-1015.924,-1023.431,0.419,-1017.187,-1019.036,-1021.157,-9.135,-544.798,-289.718,14.557,178.156,-55.959
82384.628,301.169,0.953,14.895,105.711,84.627,-1023.562,-1020.670,-1018.558,-1018.879,-1017.912,-1021.186,-1023.377,-1022.707,-1020.042,-1017.752,-1016.978,-1023.431,0.209,-1017.813,-1018.933,-1021.495,-9.145,-544.798,-289.718,14.557,178.173,-55.959
82384.628,301.169,0.953,14.895,105.711,84.787,-1023.670,-1021.115,-1019.519,-1018.670,-1018.883,-1020.979,-1023.483,-1022.707,-1020.600,-1017.961,-1015.819,-1023.537,0.209,-1016.979,-1019.968,-1021.607,-9.135,-544.798,-289.718,14.557,178.156,-55.959
82376.565,301.170,0.953,14.896,105.711,84.947,-1023.670,-1020.781,-1019.305,-1018.774,-1017.912,-1022.430,-1022.950,-1021.959,-1020.822,-1017.648,-1015.820,-1023.431,0.209,-1016.979,-1019.347,-1022.619,-9.125,-544.798,-289.718,14.557,178.156,-55.970
82376.565,301.167,0.953,14.901,105.790,84.627,-1024.533,-1020.781,-1019.839,-1019.191,-1018.343,-1021.497,-1023.910,-1022.494,-1019.931,-1018.897,-1015.926,-1023.325,0.628,-1017.918,-1019.347,-1021.832,-9.145,-544.798,-289.718,14.557,178.173,-55.959
82376.565,301.170,0.953,14.907,105.869,84.947,-1024.533,-1020.670,-1018.665,-1019.087,-1017.912,-1021.808,-1022.737,-1023.135,-1020.711,-1017.857,-1016.874,-1022.795,0.419,-1017.500,-1019.243,-1021.944,-9.145,-544.798,-289.718,14.557,178.173,-55.959
82388.659,301.169,0.953,14.894,105.711,84.787,-1023.130,-1021.337,-1019.732,-1018.358,-1018.343,-1021.393,-1022.737,-1022.600,-1020.822,-1017.857,-1015.926,-1024.174,0.209,-1017.396,-1019.761,-1022.169,-9.145,-544.798,-289.718,14.557,178.173,-55.949
82372.534,301.170,0.953,14.913,105.948,84.947,-1023.993,-1020.558,-1019.199,-1019.191,-1017.912,-1022.119,-1023.164,-1022.494,-1020.042,-1018.793,-1015.715,-1023.113,-0.105,-1017.709,-1019.141,-1021.270,-9.145,-544.798,-289.718,14.557,178.173,-55.959
82376.565,301.169,0.953,14.918,106.027,84.947,-1023.454,-1020.336,-1018.985,-1018.879,-1018.451,-1021.704,-1023.803,-1021.853,-1020.377,-1018.273,-1016.031,-1023.537,0.838,-1017.605,-1019.452,-1021.493,-9.135,-544.798,-289.718,14.557,178.156,-55.959
82380.596,301.170,0.953,14.912,105.948,84.947,-1024.208,-1021.003,-1018.665,-1018.254,-1018.128,-1021.186,-1022.950,-1023.028,-1020.600,-1017.961,-1016.031,-1023.749,0.105,-1017.292,-1019.245,-1021.044,-9.145,-544.798,-289.718,14.557,178.173,-55.959
82376.565,301.170,0.953,14.918,106.027,84.947,-1023.344,-1021.561,-1019.092,-1018.670,-1017.804,-1021.808,-1023.270,-1022.494,-1021.268,-1017.752,-1015.610,-1023.537,0.419,-1016.979,-1019.038,-1021.606,-9.145,-544.798,-289.718,14.557,178.173,-55.959
82372.534,301.164,0.953,14.907,105.869,85.107,-1023.776,-1020.226,-1019.519,-1018.983,-1018.128,-1022.326,-1022.844,-1022.066,-1020.488,-1018.793,-1016.347,-1023.749,0.314,-1017.396,-1019.245,-1022.055,-9.135,-544.798,-289.718,14.557,178.189,-55.949
82380.596,301.167,0.953,14.906,105.869,85.267,-1023.776,-1020.782,-1018.985,-1019.815,-1018.451,-1020.979,-1023.590,-1022.707,-1020.488,-1018.169,-1016.136,-1023.113,0.209,-1018.022,-1019.452,-1021.606,-9.125,-544.798,-289.718,14.557,178.173,-55.959
82384.628,301.167,0.953,14.945,106.422,85.107,-1023.727,-1020.228,-1019.096,-1018.673,-1017.266,-1021.551,-1023.378,-1021.749,-1019.595,-1017.235,-1015.924,-1022.901,-0.732,-1017.710,-1018.830,-1022.057,-9.135,-544.798,-289.718,14.557,178.173,-42.730
82372.534,301.164,0.953,14.946,106.422,84.947,-1023.619,-1019.891,-1018.776,-1018.777,-1017.914,-1020.825,-1023.058,-1021.642,-1019.818,-1017.859,-1015.714,-1022.795,0.209,-1017.919,-1018.933,-1021.157,-9.125,-544.798,-289.718,14.557,178.140,-42.740
82388.659,301.164,0.953,14.944,106.422,84.787,-1024.266,-1020.781,-1018.132,-1018.048,-1017.590,-1021.136,-1022.845,-1023.137,-1020.710,-1017.963,-1015.293,-1022.795,0.523,-1017.084,-1019.347,-1021.382,-9.135,-544.798,-289.718,14.557,178.156,-42.751
82368.502,301.164,0.953,14.946,106.422,84.627,-1023.187,-1021.226,-1018.452,-1018.149,-1017.698,-1021.033,-1022.525,-1021.962,-1020.598,-1017.547,-1015.819,-1023.325,0.838,-1016.458,-1019.451,-1021.270,-9.114,-544.798,-289.718,14.557,178.173,-42.751
82380.596,301.164,0.953,14.934,106.264,85.267,-1023.727,-1020.002,-1018.985,-1018.149,-1017.698,-1021.447,-1022.525,-1021.749,-1019.707,-1018.171,-1015.398,-1023.219,0.105,-1017.084,-1018.623,-1021.270,-9.125,-544.798,-289.718,14.557,178.156,-42.730
82376.565,301.165,0.953,14.945,106.422,84.947,-1023.619,-1020.336,-1018.665,-1019.087,-1017.806,-1020.771,-1023.485,-1022.069,-1020.152,-1017.859,-1015.924,-1023.325,0.209,-1018.441,-1018.519,-1021.382,-9.125,-544.798,-289.718,14.557,178.156,-42.730
82376.565,301.165,0.953,14.951,106.501,85.107,-1023.619,-1020.224,-1019.092,-1018.462,-1017.914,-1021.186,-1022.416,-1022.603,-1020.041,-1017.443,-1015.609,-1023.325,-0.000,-1016.771,-1019.347,-1020.933,-9.125,-544.798,-289.718,14.557,178.189,-42.751
82368.502,301.162,0.953,14.952,106.501,84.947,-1023.187,-1020.892,-1018.665,-1018.462,-1016.727,-1021.393,-1022.523,-1020.892,-1020.821,-1017.651,-1015.293,-1023.113,0.105,-1016.980,-1018.519,-1021.495,-9.114,-544.798,-289.718,14.557,178.156,-42.730
82380.596,301.167,0.953,14.940,106.343,85.267,-1023.187,-1019.779,-1019.519,-1017.733,-1017.374,-1021.082,-1022.203,-1022.281,-1019.597,-1018.067,-1015.398,-1022.689,0.209,-1016.980,-1018.416,-1021.382,-9.114,-544.798,-289.718,14.557,178.156,-42.740
82384.628,301.164,0.953,14.956,106.580,85.267,-1023.187,-1020.336,-1017.918,-1018.774,-1016.943,-1020.668,-1022.309,-1021.961,-1020.042,-1017.440,-1016.451,-1022.901,-0.105,-1017.189,-1018.830,-1021.157,-9.104,-544.798,-289.718,14.557,178.156,-42.730
82376.565,301.167,0.953,14.957,106.580,85.107,-1023.079,-1020.447,-1018.665,-1017.837,-1018.129,-1020.979,-1022.523,-1022.175,-1019.819,-1017.128,-1015.293,-1022.583,0.419,-1016.458,-1019.347,-1021.045,-9.125,-544.798,-289.718,14.557,178.156,-42.730
82380.596,301.165,0.953,14.962,106.659,85.427,-1022.971,-1020.892,-1018.452,-1017.837,-1016.943,-1021.704,-1022.203,-1021.534,-1020.042,-1017.232,-1015.398,-1022.795,0.314,-1016.771,-1018.416,-1021.495,-9.125,-544.798,-289.718,14.557,178.156,-42.751
82384.628,301.164,0.953,14.956,106.580,85.267,-1023.187,-1019.891,-1018.879,-1018.462,-1016.943,-1020.875,-1022.523,-1021.534,-1019.151,-1018.273,-1015.187,-1022.901,0.419,-1017.084,-1019.036,-1021.045,-9.135,-544.798,-289.718,14.557,178.140,-42.751
82376.565,301.165,0.953,14.957,106.580,85.267,-1023.834,-1020.224,-1018.238,-1018.462,-1016.835,-1020.875,-1021.990,-1021.747,-1019.597,-1017.336,-1016.030,-1022.795,0.314,-1017.083,-1018.623,-1021.607,-9.125,-544.798,-289.718,14.557,178.140,-42.720
82376.565,301.165,0.953,14.957,106.580,85.107,-1022.539,-1021.226,-1018.772,-1018.254,-1017.698,-1020.771,-1022.416,-1022.175,-1019.597,-1017.336,-1015.503,-1023.537,0.209,-1016.770,-1019.243,-1021.045,-9.114,-544.798,-289.718,14.557,178.140,-42.730
82372.534,301.162,0.953,14.968,106.738,84.947,-1023.187,-1020.224,-1018.558,-1017.941,-1017.159,-1021.600,-1022.416,-1021.961,-1020.042,-1017.440,-1015.187,-1022.901,0.209,-1016.874,-1018.726,-1021.606,-9.135,-544.798,-289.718,14.557,178.189,-42.730
82376.565,301.162,0.953,14.962,106.659,85.587,-1023.022,-1019.891,-1018.665,-1018.149,-1017.374,-1021.082,-1023.482,-1021.747,-1020.154,-1018.377,-1015.714,-1023.007,0.105,-1017.187,-1018.519,-1021.044,-9.104,-544.798,-289.718,14.557,178.173,-42.709
82376.565,301.164,0.953,14.968,106.738,85.267,-1024.209,-1020.113,-1018.132,-1018.254,-1017.266,-1021.290,-1022.203,-1022.388,-1020.154,-1017.857,-1015.924,-1022.583,0.000,-1016.666,-1019.554,-1021.044,-9.125,-544.798,-289.718,14.557,178.124,-42.740
82376.565,301.165,0.953,14.962,106.659,85.427,-1022.914,-1021.226,-1018.132,-1018.149,-1017.482,-1021.911,-1022.736,-1021.854,-1020.154,-1017.544,-1015.293,-1023.431,0.628,-1016.561,-1019.554,-1021.381,-9.114,-544.798,-289.718,14.557,178.189,-42.751
82372.534,301.164,0.953,14.946,106.422,85.267,-1023.778,-1020.002,-1019.412,-1018.462,-1017.482,-1021.497,-1022.416,-1021.854,-1019.597,-1017.961,-1015.714,-1022.477,-0.209,-1017.083,-1018.726,-1021.044,-9.125,-544.798,-289.718,14.557,178.173,-42.730
82384.628,301.164,0.953,14.961,106.659,85.427,-1023.346,-1020.224,-1018.452,-1018.670,-1017.697,-1020.979,-1023.269,-1021.961,-1020.600,-1018.065,-1015.924,-1023.431,0.942,-1017.500,-1018.830,-1020.931,-9.114,-544.798,-289.718,14.557,178.156,-42.740
82368.502,301.167,0.953,14.968,106.738,85.587,-1023.778,-1020.447,-1018.345,-1018.045,-1018.020,-1021.393,-1022.629,-1022.816,-1020.042,-1017.440,-1016.240,-1022.795,0.105,-1017.187,-1019.243,-1021.268,-9.104,-544.798,-289.718,14.557,178.140,-42.740
82376.565,301.167,0.953,14.962,106.659,85.587,-1023.454,-1021.226,-1018.558,-1018.045,-1017.589,-1021.082,-1022.524,-1021.854,-1020.377,-1017.544,-1016.030,-1022.901,0.628,-1016.979,-1018.519,-1021.718,-9.104,-544.798,-289.718,14.557,178.156,-42.740
82388.659,301.165,0.953,14.967,106.738,85.427,-1022.914,-1019.557,-1019.305,-1018.149,-1017.481,-1021.290,-1022.524,-1021.318,-1019.597,-1018.377,-1014.977,-1023.113,-0.314,-1017.396,-1019.243,-1021.268,-9.125,-544.798,-289.718,14.557,178.156,-42.751
82368.502,301.164,0.953,14.963,106.659,85.267,-1023.778,-1020.002,-1018.452,-1018.462,-1017.912,-1021.082,-1023.270,-1022.280,-1019.597,-1017.440,-1015.714,-1022.583,-0.105,-1017.918,-1018.830,-1021.044,-9.104,-544.798,-289.718,14.557,178.189,-42.730
82372.534,301.167,0.953,14.979,106.896,85.427,-1023.778,-1020.781,-1018.132,-1018.254,-1017.912,-1020.875,-1022.631,-1022.707,-1020.154,-1017.439,-1015.924,-1023.219,0.209,-1017.083,-1019.657,-1021.381,-9.135,-544.798,-289.718,14.557,178.156,-42.740
82380.596,301.169,0.953,14.956,106.580,85.587,-1023.562,-1021.115,-1018.452,-1018.358,-1017.373,-1021.290,-1022.524,-1021.959,-1020.934,-1017.855,-1015.294,-1022.689,0.314,-1017.187,-1018.830,-1021.606,-9.135,-544.798,-289.718,14.557,178.205,-42.751
82376.565,301.167,0.953,14.962,106.659,85.587,-1023.130,-1020.336,-1020.052,-1018.254,-1017.589,-1021.393,-1022.844,-1022.066,-1019.931,-1018.167,-1015.926,-1022.795,-0.209,-1017.500,-1019.243,-1020.931,-9.145,-544.798,-289.718,14.557,178.189,-42.720
82368.502,301.167,0.953,14.968,106.738,85.427,-1023.454,-1020.447,-1018.025,-1018.983,-1017.373,-1021.082,-1023.057,-1022.387,-1020.154,-1017.751,-1016.242,-1022.689,-0.000,-1017.605,-1019.243,-1020.931,-9.125,-544.798,-289.718,14.557,178.156,-42.740
82376.565,301.167,0.953,14.973,106.817,85.427,-1023.562,-1020.781,-1018.665,-1018.045,-1018.343,-1021.082,-1023.164,-1022.280,-1020.042,-1017.231,-1015.715,-1023.219,-0.105,-1016.874,-1019.140,-1021.156,-9.135,-544.798,-289.718,14.557,178.156,-42.730
82380.596,301.165,0.953,14.967,106.738,85.427,-1023.562,-1020.447,-1018.452,-1018.254,-1017.157,-1021.497,-1023.057,-1022.066,-1021.045,-1018.063,-1015.399,-1023.113,-0.418,-1017.187,-1018.934,-1021.943,-9.145,-544.798,-289.718,14.557,178.173,-42.730
82372.534,301.169,0.953,14.979,106.896,85.427,-1023.562,-1020.336,-1019.305,-1018.358,-1017.697,-1021.393,-1022.844,-1022.173,-1019.708,-1018.584,-1015.820,-1022.795,0.209,-1016.979,-1019.038,-1021.719,-9.156,-544.798,-289.718,14.557,178.156,-42.740
82372.534,301.167,0.953,14.963,106.659,85.427,-1023.884,-1020.447,-1018.345,-1018.774,-1017.912,-1021.290,-1022.417,-1022.387,-1020.042,-1017.647,-1016.663,-1023.219,-0.000,-1017.292,-1018.624,-1021.495,-9.145,-544.798,-289.718,14.557,178.156,-42.751
82376.565,301.167,0.953,14.979,106.896,85.587,-1023.236,-1021.226,-1018.879,-1018.566,-1018.451,-1021.082,-1022.737,-1022.600,-1020.377,-1017.647,-1015.715,-1023.749,-0.105,-1016.874,-1019.659,-1021.157,-9.145,-544.798,-289.718,14.557,178.173,-42.730
82368.502,301.167,0.953,14.974,106.817,85.267,-1023.560,-1020.670,-1018.772,-1018.254,-1017.589,-1021.911,-1022.950,-1021.318,-1020.377,-1017.751,-1015.399,-1022.795,-0.105,-1017.083,-1018.417,-1022.169,-9.125,-544.798,-289.718,14.557,178.156,-42.751
82380.596,301.165,0.953,14.978,106.896,85.427,-1023.776,-1020.113,-1018.879,-1018.358,-1017.589,-1020.357,-1023.164,-1021.853,-1019.819,-1018.688,-1015.715,-1022.477,0.523,-1017.187,-1019.038,-1021.045,-9.145,-544.798,-289.718,14.557,178.156,-42.720
82384.628,301.167,0.953,14.967,106.738,85.427,-1024.208,-1020.336,-1018.558,-1018.149,-1017.912,-1021.393,-1022.737,-1022.707,-1020.265,-1017.543,-1016.663,-1022.901,0.523,-1016.770,-1019.348,-1021.382,-9.156,-544.798,-289.718,14.557,178.156,-42.751
82376.565,301.170,0.953,14.973,106.817,85.427,-1023.452,-1021.115,-1018.985,-1018.358,-1018.343,-1021.809,-1023.270,-1022.066,-1020.600,-1017.335,-1015.505,-1023.855,0.314,-1016.979,-1019.348,-1021.045,-9.145,-544.798,-289.718,14.557,178.173,-42.730
82372.534,301.165,0.953,14.962,106.659,85.107,-1023.668,-1020.113,-1018.879,-1018.149,-1017.589,-1022.120,-1022.631,-1021.639,-1020.600,-1017.751,-1015.820,-1022.901,0.105,-1016.666,-1019.038,-1022.057,-9.145,-544.798,-289.718,14.557,178.124,-42.730
82380.596,301.164,0.953,14.967,106.738,85.587,-1023.668,-1020.558,-1018.345,-1018.254,-1017.912,-1020.773,-1023.590,-1022.066,-1019.819,-1017.543,-1015.083,-1023.007,0.209,-1017.187,-1019.348,-1021.270,-9.145,-544.798,-289.718,14.557,178.173,-42.751
82376.565,301.167,0.953,14.968,106.738,85.427,-1023.776,-1020.558,-1018.345,-1018.358,-1017.697,-1021.498,-1022.844,-1022.707,-1020.377,-1017.439,-1016.136,-1023.007,0.419,-1016.874,-1019.141,-1021.157,-9.135,-544.798,-289.718,14.557,178.173,-42.740
82380.596,301.170,0.953,14.967,106.738,85.267,-1023.236,-1021.449,-1019.199,-1018.254,-1017.481,-1020.876,-1022.631,-1021.532,-1020.488,-1017.440,-1015.715,-1023.007,0.209,-1016.457,-1019.452,-1021.607,-9.145,-544.798,-289.718,14.557,178.140,-42.740
82384.628,301.165,0.953,14.961,106.659,85.587,-1023.236,-1019.891,-1019.092,-1017.941,-1017.697,-1021.187,-1022.631,-1022.173,-1019.708,-1018.169,-1015.610,-1023.325,0.105,-1017.187,-1018.727,-1021.270,-9.125,-544.798,-289.718,14.557,178.140,-42.740
82380.596,301.164,0.953,14.962,106.659,85.587,-1023.452,-1020.224,-1019.092,-1018.670,-1017.804,-1020.980,-1023.164,-1022.494,-1019.931,-1017.857,-1015.505,-1022.689,0.523,-1017.709,-1018.831,-1020.933,-9.125,-544.798,-289.718,14.557,178.156,-42.740
82384.628,301.167,0.953,14.967,106.738,84.787,-1023.452,-1020.224,-1018.879,-1017.941,-1017.804,-1020.773,-1022.204,-1022.921,-1020.042,-1017.336,-1015.294,-1022.795,0.209,-1016.979,-1018.934,-1021.045,-9.145,-544.798,-289.718,14.557,178.140,-42.751
82384.628,301.167,0.953,14.961,106.659,85.587,-1023.128,-1020.781,-1019.199,-1018.045,-1017.265,-1021.602,-1022.950,-1021.532,-1020.934,-1017.544,-1015.505,-1022.901,0.523,-1016.353,-1018.520,-1021.270,-9.135,-544.798,-289.718,14.557,178.124,-42.751
82384.628,301.165,0.953,14.956,106.580,85.267,-1023.668,-1019.557,-1019.412,-1018.045,-1017.373,-1021.187,-1022.737,-1021.959,-1019.262,-1017.648,-1015.294,-1022.689,-0.000,-1016.248,-1018.727,-1020.933,-9.135,-544.798,-289.718,14.557,178.140,-42.740
82380.596,301.165,0.953,14.973,106.817,85.267,-1023.776,-1020.336,-1018.345,-1018.774,-1016.834,-1021.084,-1022.631,-1021.853,-1019.931,-1017.752,-1015.926,-1022.689,0.419,-1017.396,-1018.313,-1020.819,-9.125,-544.798,-289.718,14.557,178.156,-42.740
82376.565,301.164,0.953,14.957,106.580,85.427,-1022.913,-1020.447,-1018.238,-1017.212,-1017.265,-1020.358,-1022.098,-1021.746,-1019.708,-1017.128,-1015.189,-1022.583,-0.000,-1016.874,-1019.555,-1021.156,-9.125,-544.798,-289.718,14.557,178.140,-42.751
82380.596,301.165,0.953,14.956,106.580,85.267,-1023.344,-1020.226,-1018.985,-1018.149,-1016.510,-1021.602,-1022.311,-1022.280,-1020.377,-1017.752,-1015.294,-1022.901,0.314,-1016.666,-1018.417,-1021.606,-9.135,-544.798,-289.718,14.557,178.173,-42.730
82380.596,301.164,0.953,14.962,106.659,85.267,-1023.560,-1020.114,-1018.773,-1017.733,-1016.834,-1020.462,-1022.524,-1021.853,-1019.262,-1018.481,-1015.610,-1022.371,0.209,-1016.770,-1018.624,-1020.482,-9.114,-544.798,-289.718,14.557,178.156,-42.740
82376.565,301.164,0.953,14.968,106.738,85.587,-1023.776,-1020.337,-1018.346,-1019.086,-1017.373,-1021.187,-1022.524,-1021.639,-1020.042,-1017.440,-1016.136,-1022.265,0.314,-1017.396,-1019.038,-1021.268,-9.135,-544.798,-289.718,14.557,178.156,-42.751
82376.565,301.164,0.953,14.968,106.738,85.587,-1022.913,-1020.448,-1018.773,-1018.148,-1017.912,-1021.187,-1022.311,-1021.853,-1019.485,-1017.440,-1014.978,-1022.901,0.105,-1016.666,-1019.348,-1020.594,-9.125,-544.798,-289.718,14.557,178.156,-42.730
82376.565,301.165,0.953,14.957,106.580,85.267,-1023.021,-1020.114,-1018.667,-1018.565,-1016.942,-1021.913,-1022.737,-1021.853,-1019.931,-1017.752,-1015.505,-1022.901,-0.105,-1016.561,-1018.520,-1021.156,-9.145,-544.798,-289.718,14.557,178.173,-42.740
82380.596,301.162,0.953,14.967,106.738,85.587,-1023.236,-1019.892,-1018.453,-1018.044,-1017.373,-1020.980,-1023.056,-1021.425,-1019.708,-1018.169,-1015.505,-1023.325,0.314,-1016.874,-1018.934,-1020.594,-9.145,-544.798,-289.718,14.557,178.189,-42.740
82372.534,301.165,0.953,14.974,106.817,85.267,-1024.748,-1020.003,-1018.453,-1018.461,-1018.020,-1020.980,-1022.416,-1022.494,-1020.154,-1016.920,-1016.347,-1022.901,0.419,-1017.187,-1019.038,-1021.156,-9.145,-544.798,-289.718,14.557,178.189,-42.740
82376.565,301.161,0.953,14.973,106.817,85.427,-1022.913,-1020.893,-1018.346,-1018.044,-1018.128,-1021.084,-1022.523,-1022.173,-1019.708,-1017.961,-1015.505,-1023.749,0.209,-1016.248,-1019.348,-1021.156,-9.093,-544.798,-289.718,14.557,178.173,-42.751
82376.565,301.164,0.953,14.968,106.738,84.787,-1023.021,-1019.558,-1018.560,-1018.252,-1017.157,-1022.120,-1022.203,-1021.959,-1019.819,-1017.440,-1015.926,-1023.007,-0.105,-1016.874,-1018.727,-1022.280,-9.114,-544.798,-289.718,14.557,178.140,-42.751
82376.565,301.164,0.953,14.968,106.738,85.427,-1023.884,-1020.003,-1018.346,-1018.148,-1017.804,-1020.462,-1023.588,-1021.532,-1019.819,-1017.961,-1015.715,-1022.583,0.105,-1017.292,-1018.624,-1021.044,-9.135,-544.798,-289.718,14.557,178.140,-42.740
